industry_name,employees_at_location_range,product_type,product,year,currency,spend
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,261402.8393
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,261402.8393
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,0
Manufacturing,1-4 Emp,Wireline Voice,Voice Connectivity,2010,USD,961.9179663
Manufacturing,5-9 Emp,Wireline Voice,Voice Connectivity,2010,USD,1020.585921
Manufacturing,10-24 Emp,Wireline Voice,Voice Connectivity,2010,USD,3886.543788
Manufacturing,25-49 Emp,Wireline Voice,Voice Connectivity,2010,USD,3886.543788
Manufacturing,50-99 Emp,Wireline Voice,Voice Connectivity,2010,USD,7302.375724
Manufacturing,100-249 Emp,Wireline Voice,Voice Connectivity,2010,USD,9568.028548
Manufacturing,250-499 Emp,Wireline Voice,Voice Connectivity,2010,USD,15586.35262
Manufacturing,500-999 Emp,Wireline Voice,Voice Connectivity,2010,USD,38178.69392
Manufacturing,1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,181217.6711
Manufacturing,2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,181217.6711
Manufacturing,5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,1276052.888
Manufacturing,10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,1276052.888
Construction,1-4 Emp,Wireline Voice,Voice Connectivity,2010,USD,533.3985998
Construction,5-9 Emp,Wireline Voice,Voice Connectivity,2010,USD,904.4823489
Construction,10-24 Emp,Wireline Voice,Voice Connectivity,2010,USD,2458.880563
Construction,25-49 Emp,Wireline Voice,Voice Connectivity,2010,USD,2458.880563
Construction,50-99 Emp,Wireline Voice,Voice Connectivity,2010,USD,5891.060069
Construction,100-249 Emp,Wireline Voice,Voice Connectivity,2010,USD,8837.473257
Construction,250-499 Emp,Wireline Voice,Voice Connectivity,2010,USD,25131.83576
Construction,500-999 Emp,Wireline Voice,Voice Connectivity,2010,USD,63548.28877
Construction,1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,268575.6984
Construction,2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,268575.6984
Construction,5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,1222555.097
Construction,10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,1222555.097
Wholesale Trade,1-4 Emp,Wireline Voice,Voice Connectivity,2010,USD,592.9690816
Wholesale Trade,5-9 Emp,Wireline Voice,Voice Connectivity,2010,USD,997.030231
Wholesale Trade,10-24 Emp,Wireline Voice,Voice Connectivity,2010,USD,2720.365802
Wholesale Trade,25-49 Emp,Wireline Voice,Voice Connectivity,2010,USD,2720.365802
Wholesale Trade,50-99 Emp,Wireline Voice,Voice Connectivity,2010,USD,6615.999705
Wholesale Trade,100-249 Emp,Wireline Voice,Voice Connectivity,2010,USD,9439.139614
Wholesale Trade,250-499 Emp,Wireline Voice,Voice Connectivity,2010,USD,26568.65951
Wholesale Trade,500-999 Emp,Wireline Voice,Voice Connectivity,2010,USD,67775.66908
Wholesale Trade,1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,297144.7217
Wholesale Trade,2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,297144.7217
Wholesale Trade,5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,1824489.577
Wholesale Trade,10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,1824489.577
Retail Trade,1-4 Emp,Wireline Voice,Voice Connectivity,2010,USD,455.9721106
Retail Trade,5-9 Emp,Wireline Voice,Voice Connectivity,2010,USD,776.9405867
Retail Trade,10-24 Emp,Wireline Voice,Voice Connectivity,2010,USD,2349.686852
Retail Trade,25-49 Emp,Wireline Voice,Voice Connectivity,2010,USD,2349.686852
Retail Trade,50-99 Emp,Wireline Voice,Voice Connectivity,2010,USD,5890.520978
Retail Trade,100-249 Emp,Wireline Voice,Voice Connectivity,2010,USD,4895.287747
Retail Trade,250-499 Emp,Wireline Voice,Voice Connectivity,2010,USD,9766.097342
Retail Trade,500-999 Emp,Wireline Voice,Voice Connectivity,2010,USD,28665.04606
Retail Trade,1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,214130.5653
Retail Trade,2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,214130.5653
Retail Trade,5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,4502854.558
Retail Trade,10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,4502854.558
Nonclassified Establishments,1-4 Emp,Wireline Voice,Voice Connectivity,2010,USD,529.8391104
Nonclassified Establishments,5-9 Emp,Wireline Voice,Voice Connectivity,2010,USD,898.4465339
Nonclassified Establishments,10-24 Emp,Wireline Voice,Voice Connectivity,2010,USD,2442.471897
Nonclassified Establishments,25-49 Emp,Wireline Voice,Voice Connectivity,2010,USD,2442.471897
Nonclassified Establishments,50-99 Emp,Wireline Voice,Voice Connectivity,2010,USD,5851.747694
Nonclassified Establishments,100-249 Emp,Wireline Voice,Voice Connectivity,2010,USD,8778.498802
Nonclassified Establishments,250-499 Emp,Wireline Voice,Voice Connectivity,2010,USD,24964.12535
Nonclassified Establishments,500-999 Emp,Wireline Voice,Voice Connectivity,2010,USD,63124.21668
Nonclassified Establishments,1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,266783.4321
Nonclassified Establishments,2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,266783.4321
Nonclassified Establishments,5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,1214396.711
Nonclassified Establishments,10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,1214396.711
Transportation and Public Utilities,1-4 Emp,Wireline Voice,Voice Connectivity,2010,USD,1034.669419
Transportation and Public Utilities,5-9 Emp,Wireline Voice,Voice Connectivity,2010,USD,1124.197616
Transportation and Public Utilities,10-24 Emp,Wireline Voice,Voice Connectivity,2010,USD,3951.001172
Transportation and Public Utilities,25-49 Emp,Wireline Voice,Voice Connectivity,2010,USD,3951.001172
Transportation and Public Utilities,50-99 Emp,Wireline Voice,Voice Connectivity,2010,USD,8230.9939
Transportation and Public Utilities,100-249 Emp,Wireline Voice,Voice Connectivity,2010,USD,13799.59436
Transportation and Public Utilities,250-499 Emp,Wireline Voice,Voice Connectivity,2010,USD,30746.22338
Transportation and Public Utilities,500-999 Emp,Wireline Voice,Voice Connectivity,2010,USD,96593.01454
Transportation and Public Utilities,1000-2499 Emp,Wireline Voice,Voice Connectivity,2010,USD,414131.7101
Transportation and Public Utilities,2500-4999 Emp,Wireline Voice,Voice Connectivity,2010,USD,414131.7101
Transportation and Public Utilities,5000-9999 Emp,Wireline Voice,Voice Connectivity,2010,USD,3501808.971
Transportation and Public Utilities,10000+ Emp,Wireline Voice,Voice Connectivity,2010,USD,3501808.971
"Finance, Insurance, and Real Estate",1-4 Emp,Wireline Voice,Other Services,2010,USD,64.88160419
"Finance, Insurance, and Real Estate",5-9 Emp,Wireline Voice,Other Services,2010,USD,87.23910817
"Finance, Insurance, and Real Estate",10-24 Emp,Wireline Voice,Other Services,2010,USD,361.4953202
"Finance, Insurance, and Real Estate",25-49 Emp,Wireline Voice,Other Services,2010,USD,361.4953202
"Finance, Insurance, and Real Estate",50-99 Emp,Wireline Voice,Other Services,2010,USD,1174.689456
"Finance, Insurance, and Real Estate",100-249 Emp,Wireline Voice,Other Services,2010,USD,3158.323542
"Finance, Insurance, and Real Estate",250-499 Emp,Wireline Voice,Other Services,2010,USD,7542.80701
"Finance, Insurance, and Real Estate",500-999 Emp,Wireline Voice,Other Services,2010,USD,17473.31881
"Finance, Insurance, and Real Estate",1000-2499 Emp,Wireline Voice,Other Services,2010,USD,77290.09756
"Finance, Insurance, and Real Estate",2500-4999 Emp,Wireline Voice,Other Services,2010,USD,77290.09756
"Finance, Insurance, and Real Estate",5000-9999 Emp,Wireline Voice,Other Services,2010,USD,562082.988
"Finance, Insurance, and Real Estate",10000+ Emp,Wireline Voice,Other Services,2010,USD,562082.988
Public Administration,1-4 Emp,Wireline Voice,Other Services,2010,USD,16.60553033
Public Administration,5-9 Emp,Wireline Voice,Other Services,2010,USD,42.04723386
Public Administration,10-24 Emp,Wireline Voice,Other Services,2010,USD,182.6376336
Public Administration,25-49 Emp,Wireline Voice,Other Services,2010,USD,182.6376336
Public Administration,50-99 Emp,Wireline Voice,Other Services,2010,USD,860.8428028
Public Administration,100-249 Emp,Wireline Voice,Other Services,2010,USD,3962.368493
Public Administration,250-499 Emp,Wireline Voice,Other Services,2010,USD,9312.083915
Public Administration,500-999 Emp,Wireline Voice,Other Services,2010,USD,36406.32358
Public Administration,1000-2499 Emp,Wireline Voice,Other Services,2010,USD,174010.9781
Public Administration,2500-4999 Emp,Wireline Voice,Other Services,2010,USD,174010.9781
Public Administration,5000-9999 Emp,Wireline Voice,Other Services,2010,USD,814399.352
Public Administration,10000+ Emp,Wireline Voice,Other Services,2010,USD,814399.352
Services,1-4 Emp,Wireline Voice,Other Services,2010,USD,52.82847868
Services,5-9 Emp,Wireline Voice,Other Services,2010,USD,105.638993
Services,10-24 Emp,Wireline Voice,Other Services,2010,USD,355.2758634
Services,25-49 Emp,Wireline Voice,Other Services,2010,USD,355.2758634
Services,50-99 Emp,Wireline Voice,Other Services,2010,USD,786.8933849
Services,100-249 Emp,Wireline Voice,Other Services,2010,USD,1760.441488
Services,250-499 Emp,Wireline Voice,Other Services,2010,USD,4696.025496
Services,500-999 Emp,Wireline Voice,Other Services,2010,USD,13806.12021
Services,1000-2499 Emp,Wireline Voice,Other Services,2010,USD,50466.37031
Services,2500-4999 Emp,Wireline Voice,Other Services,2010,USD,50466.37031
Services,5000-9999 Emp,Wireline Voice,Other Services,2010,USD,264282.7451
Services,10000+ Emp,Wireline Voice,Other Services,2010,USD,264282.7451
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Wireline Voice,Other Services,2010,USD,27.01709615
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Wireline Voice,Other Services,2010,USD,65.99298845
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Wireline Voice,Other Services,2010,USD,210.1120267
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Wireline Voice,Other Services,2010,USD,210.1120267
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Wireline Voice,Other Services,2010,USD,467.2561923
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Wireline Voice,Other Services,2010,USD,977.546356
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Wireline Voice,Other Services,2010,USD,3117.141467
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Wireline Voice,Other Services,2010,USD,8710.088246
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireline Voice,Other Services,2010,USD,41168.29666
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireline Voice,Other Services,2010,USD,41168.29666
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireline Voice,Other Services,2010,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireline Voice,Other Services,2010,USD,0
Manufacturing,1-4 Emp,Wireline Voice,Other Services,2010,USD,55.87481048
Manufacturing,5-9 Emp,Wireline Voice,Other Services,2010,USD,86.73218374
Manufacturing,10-24 Emp,Wireline Voice,Other Services,2010,USD,384.3035326
Manufacturing,25-49 Emp,Wireline Voice,Other Services,2010,USD,384.3035326
Manufacturing,50-99 Emp,Wireline Voice,Other Services,2010,USD,671.6905728
Manufacturing,100-249 Emp,Wireline Voice,Other Services,2010,USD,1226.805072
Manufacturing,250-499 Emp,Wireline Voice,Other Services,2010,USD,2247.656985
Manufacturing,500-999 Emp,Wireline Voice,Other Services,2010,USD,6078.121137
Manufacturing,1000-2499 Emp,Wireline Voice,Other Services,2010,USD,32198.42493
Manufacturing,2500-4999 Emp,Wireline Voice,Other Services,2010,USD,32198.42493
Manufacturing,5000-9999 Emp,Wireline Voice,Other Services,2010,USD,253021.7445
Manufacturing,10000+ Emp,Wireline Voice,Other Services,2010,USD,253021.7445
Construction,1-4 Emp,Wireline Voice,Other Services,2010,USD,29.06451449
Construction,5-9 Emp,Wireline Voice,Other Services,2010,USD,71.03171575
Construction,10-24 Emp,Wireline Voice,Other Services,2010,USD,225.8315909
Construction,25-49 Emp,Wireline Voice,Other Services,2010,USD,225.8315909
Construction,50-99 Emp,Wireline Voice,Other Services,2010,USD,500.7668603
Construction,100-249 Emp,Wireline Voice,Other Services,2010,USD,1047.18345
Construction,250-499 Emp,Wireline Voice,Other Services,2010,USD,3349.299423
Construction,500-999 Emp,Wireline Voice,Other Services,2010,USD,9349.7488
Construction,1000-2499 Emp,Wireline Voice,Other Services,2010,USD,44101.17033
Construction,2500-4999 Emp,Wireline Voice,Other Services,2010,USD,44101.17033
Construction,5000-9999 Emp,Wireline Voice,Other Services,2010,USD,224032.4681
Construction,10000+ Emp,Wireline Voice,Other Services,2010,USD,224032.4681
Wholesale Trade,1-4 Emp,Wireline Voice,Other Services,2010,USD,35.40057338
Wholesale Trade,5-9 Emp,Wireline Voice,Other Services,2010,USD,85.74615168
Wholesale Trade,10-24 Emp,Wireline Voice,Other Services,2010,USD,273.6663278
Wholesale Trade,25-49 Emp,Wireline Voice,Other Services,2010,USD,273.6663278
Wholesale Trade,50-99 Emp,Wireline Voice,Other Services,2010,USD,615.8751815
Wholesale Trade,100-249 Emp,Wireline Voice,Other Services,2010,USD,1224.848277
Wholesale Trade,250-499 Emp,Wireline Voice,Other Services,2010,USD,3877.525397
Wholesale Trade,500-999 Emp,Wireline Voice,Other Services,2010,USD,10920.07214
Wholesale Trade,1000-2499 Emp,Wireline Voice,Other Services,2010,USD,53432.7231
Wholesale Trade,2500-4999 Emp,Wireline Voice,Other Services,2010,USD,53432.7231
Wholesale Trade,5000-9999 Emp,Wireline Voice,Other Services,2010,USD,366136.0375
Wholesale Trade,10000+ Emp,Wireline Voice,Other Services,2010,USD,366136.0375
Retail Trade,1-4 Emp,Wireline Voice,Other Services,2010,USD,28.10938648
Retail Trade,5-9 Emp,Wireline Voice,Other Services,2010,USD,68.57365114
Retail Trade,10-24 Emp,Wireline Voice,Other Services,2010,USD,242.7471636
Retail Trade,25-49 Emp,Wireline Voice,Other Services,2010,USD,242.7471636
Retail Trade,50-99 Emp,Wireline Voice,Other Services,2010,USD,562.7516537
Retail Trade,100-249 Emp,Wireline Voice,Other Services,2010,USD,651.9213326
Retail Trade,250-499 Emp,Wireline Voice,Other Services,2010,USD,1462.769157
Retail Trade,500-999 Emp,Wireline Voice,Other Services,2010,USD,4739.974713
Retail Trade,1000-2499 Emp,Wireline Voice,Other Services,2010,USD,39517.53164
Retail Trade,2500-4999 Emp,Wireline Voice,Other Services,2010,USD,39517.53164
Retail Trade,5000-9999 Emp,Wireline Voice,Other Services,2010,USD,927385.6536
Retail Trade,10000+ Emp,Wireline Voice,Other Services,2010,USD,927385.6536
Nonclassified Establishments,1-4 Emp,Wireline Voice,Other Services,2010,USD,28.88848648
Nonclassified Establishments,5-9 Emp,Wireline Voice,Other Services,2010,USD,70.60151515
Nonclassified Establishments,10-24 Emp,Wireline Voice,Other Services,2010,USD,224.4638514
Nonclassified Establishments,25-49 Emp,Wireline Voice,Other Services,2010,USD,224.4638514
