company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
Dr. med. dent. Steffen Kreis,Dr. med. dent. Steffen Kreis,Eschersheimer Landstr. 341,,60320,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,13,Small 10 - 49,50.1418,8.6686,Germany
Dr. med. dent.Manfred Buettner Dr.med.dent. Sharon Beyer,Dr. med. dent.Manfred Buettner,Neumarkt 6,,65934,Frankfurt am Main,8021,80,Zahnärzte,Health Services,Services,18,Small 10 - 49,50.108,8.58363,Germany
Dr. med. Hubert Miles Facharzt für Anästhesiologie,Dr. med. Hubert Miles Facharzt,Roßmarkt 23,,60311,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,15,Small 10 - 49,50.1118664,8.6760967,Germany
"Dr. med. Josef Lindenberger, Dr. med. Hans-Jürgen Wilhelm, Marcus Zwingmann und Dr. med. Matthias Kühnemund","Dr. med. Josef Lindenberger,",Dreieichstr. 59,,60594,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,12,Small 10 - 49,50.1031188,8.6913682,Germany
"Dr. med. Kai Miesel, Dr. med. Robert Kihn, Dr. med. Stephan Haaß und Dr. med. Nicolas Hoepffner","Dr. med. Kai Miesel, Dr. med.",Im Prüfling 23,,60389,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,11,Small 10 - 49,50.1287859,8.7059221,Germany
"Dr. med. Martin Engelbach,Prof. Joachim Happ,Dr.Reinhart Santen",Dr. med. Martin,Düsseldorfer Str. 1-7,,60329,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,26,Small 10 - 49,50.1086247,8.661928,Germany
"Dr. med. Ralf Hilpert, Dr. med. Mehil Ordu und Dr. med. Nasrin Sabet-G.","Dr. med. Ralf Hilpert, Dr.",Hans-Thoma-Str. 24,,60596,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,11,Small 10 - 49,50.1026652,8.6766776,Germany
"Dr. med. Sabine Blau, Dr. med. Andrei Mares, Dr. med. Axel Rambow und Dr. med. Moritz Hanig","Dr. med. Sabine Blau, Dr. med.",Hochstr. 43,,60313,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,12,Small 10 - 49,50.1156605,8.6744111,Germany
"Dr. med. Thomas Klippstein, Prof. Hans Tesch, Prof. Wolfgang Knauf und Dr.med. Ralf Grunewald","Dr. med. Thomas Klippstein,",Im Prüfling 17-19,,60389,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,12,Small 10 - 49,50.1287859,8.7059221,Germany
"Dr. med. Thomas Walther, Dr. med. Martin Weindel und Matthias Bauer","Dr. med. Thomas Walther, Dr.",Berner Str. 117,,60437,Frankfurt am Main,8071,80,Medizinische Laboratorien,Health Services,Services,13,Small 10 - 49,50.1906533,8.657449,Germany
"Dr. Nikolaus Hensel, Ronald Gerns","Dr. Nikolaus Hensel, Ronald",Fürstenbergerstr. 229,,60323,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,14,Small 10 - 49,50.1237918,8.6669038,Germany
Dr. Peter & Company AG,Dr. Peter & Company AG,Steinweg 5,,60313,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49,50.1133562,8.6776922,Germany
"Dr. Ulrich  Deutsch, Rolf  Klarmann","Dr. Ulrich  Deutsch, Rolf ",Mainzer Landstr. 129,,60327,Frankfurt am Main,8711,87,Technische Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,25,Small 10 - 49,50.1076758,8.6566149,Germany
Dr. Wirth GmbH,Dr. Wirth GmbH,Berner Str. 52,,60437,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",70,Medium 50 - 249,50.1938933,8.6555622,Germany
Dr.med. Anton Mayet u. Dr.med.Lorenz Becker,Dr.med. Anton Mayet u.,Brönnerstr. 15,,60313,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,14,Small 10 - 49,50.11595,8.6830941,Germany
Dr.med. Eric Castenholz und Dr. med. Georg Filpovicz,Dr.med. Eric Castenholz und,Berger Str. 40-42,,60316,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,19,Small 10 - 49,50.12001,8.69561,Germany
"Dr.med. Johannes Wollenweber, Matthias Müller und Dr. med. Renate Ahlers-Zimmermann","Dr.med. Johannes Wollenweber,",Sindlinger Bahnstr. 12-16,,65931,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,10,Small 10 - 49,50.0810197,8.5171549,Germany
"Dr.med. Matthias Faber,Dr. med. Rudolf Heep,Dr. med. Eriks Namsons,Dr. med. Stefan Reinsdorf,Dr. med. Matthias Schmitt","Dr.med. Matthias Faber,Dr.",Kaiserstr. 35,,60329,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,11,Small 10 - 49,50.10888,8.67117,Germany
Dr.med.dent. Bettina Kenzel & Dr. med. dent. Marcus Hideghety,Dr.med.dent. Bettina Kenzel &,Waidmannstr. 11,,60596,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,10,Small 10 - 49,50.09448,8.66969,Germany
Drachen-Propangas GmbH,Drachen-Propangas GmbH,Roßmarkt 12,,60311,Frankfurt am Main,5172,51,"Erdöl u. Erdölprodukte, Heizöl, Rohöl, Petroleum, Benzin",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,240,Medium 50 - 249,50.1126677,8.6773487,Germany
Draht-Heck GmbH & Co KG,Draht-Heck GmbH & Co KG,Stützeläckerweg 16,,60489,Frankfurt am Main,3446,34,"Metallverzierungen, Architekturornamente, Bauzubehörteile aus Metall","Fabricated Metal Prdcts, Except Machinery & Transport Eqpmnt",Manufacturing,22,Small 10 - 49,50.12994,8.59636,Germany
DREGER Consulting GmbH & Co. KG,DREGER Consulting GmbH & Co.,Hanauer Landstr. 182a,,60314,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,30,Small 10 - 49,50.1145271,8.7216275,Germany
"Dres. Halbsguth, Lochner, Köber, Maier, Lurz, Bayar","Dres. Halbsguth, Lochner,",Mainzer Landstr. 191,,60327,Frankfurt am Main,8049,80,Sonstige Heilpraktiker,Health Services,Services,34,Small 10 - 49,50.1055689,8.6513591,Germany
DRK-Sozialdienste Frankfurt am Main gGmbH,DRK-Sozialdienste Frankfurt am,Seilerstr. 23,,60313,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,95,Medium 50 - 249,50.11605,8.69113,Germany
Drogerien Gustav Kobberger GmbH & Co. KG,Drogerien Gustav Kobberger,Zeil 127,,60313,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,25,Small 10 - 49,50.11323,8.67998,Germany
Drogerie-Parfümerie Albrecht GmbH,Drogerie-Parfümerie Albrecht,Große Bockenheimer Str. 37-39,,60313,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,45,Small 10 - 49,50.1145538,8.6738183,Germany
Drooms GmbH,Drooms GmbH,Eschersheimer Landstr. 6,,60322,Frankfurt am Main,7372,73,Fertige Software,Business Services,Services,35,Small 10 - 49,50.1188515,8.6788129,Germany
DRS Postservice Rhein-Main GmbH & Co. KG,DRS Postservice Rhein-Main,Mainzer Landstr. 50,,60325,Frankfurt am Main,4212,42,Straßengüternahverkehr ohne Lagerung,Motor Freight Transportation,Transportation and Public Utilities,16,Small 10 - 49,50.1110914,8.664087,Germany
Druck- und Verlagshaus Zarbock GmbH & Co. KG,Druck- und Verlagshaus Zarbock,Sontraer Str. 6,,60386,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,60,Medium 50 - 249,50.1303361,8.744283,Germany
Druckerei Eisenhardt GmbH,Druckerei Eisenhardt GmbH,Windeckstr. 21,,60314,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,14,Small 10 - 49,50.11109,8.70064,Germany
Druckerei Imbescheidt GmbH & Co. KG,Druckerei Imbescheidt GmbH &,Belchenstr. 3,,60528,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,13,Small 10 - 49,50.08636,8.64587,Germany
Druckerei Merkur GmbH,Druckerei Merkur GmbH,Berner Str. 115,,60437,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,10,Small 10 - 49,50.1911,8.65726,Germany
Druckhaus Strobach GmbH,Druckhaus Strobach GmbH,Hanauer Landstr. 226,,60314,Frankfurt am Main,2741,27,"Versch. Publikationen, Drucksachen f. gewerbl. Zwecke","Printing, Publishing and Allied Industries",Manufacturing,12,Small 10 - 49,50.11695,8.72885,Germany
Druckriegel GmbH,Druckriegel GmbH,Morsestr. 27,,60486,Frankfurt am Main,2759,27,Sonstige Druckerzeugnisse f. gewerbl. Zwecke,"Printing, Publishing and Allied Industries",Manufacturing,30,Small 10 - 49,50.11992,8.6274,Germany
DS Droschken Service GmbH,DS Droschken Service GmbH,Morsestr. 44,,60486,Frankfurt am Main,4121,41,Taxibetriebe,"Local, Suburban Transit & Interurbn Hgwy Passenger Transport",Transportation and Public Utilities,40,Small 10 - 49,50.1185,8.62597,Germany
DSIH Mode GmbH,DSIH Mode GmbH,Rheinstr. 12,,60325,Frankfurt am Main,5961,59,Postversandhäuser,Miscellaneous Retail,Wholesale & retail trade,24,Small 10 - 49,50.1127186,8.6596087,Germany
DSM Deutsche Städte Medien GmbH,DSM Deutsche Städte Medien,Speicherstr. 57-59,,60327,Frankfurt am Main,7312,73,"Außenwerbung, Straßenwerbung",Business Services,Services,22,Small 10 - 49,50.0985223,8.656278,Germany
DSS Defense Security Service e.K.,DSS Defense Security Service,Hanauer Landstr. 316,,60314,Frankfurt am Main,7381,73,"Detektivbüros, Wach- u. Schutzdienste, gepanzerte Wagen",Business Services,Services,11,Small 10 - 49,50.12101,8.73822,Germany
DTZ Zadelhoff Tie Leung GmbH,DTZ Zadelhoff Tie Leung GmbH,Neue Mainzer Str. 69-75,,60311,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,220,Medium 50 - 249,50.11378,8.67163,Germany
DUET GmbH,DUET GmbH,Saalfelder Str. 1,,65931,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,12,Small 10 - 49,50.0948614,8.4945764,Germany
Duff & Phelps GmbH,Duff & Phelps GmbH,Mainzer Landstr. 46,,60325,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,48,Small 10 - 49,50.1113195,8.6646865,Germany
DVB Bank SE,DVB Bank SE,Platz der Republik 6,,60325,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",400,Large 250 +,50.1157078,8.6591469,Germany
Dwellworks GmbH,Dwellworks GmbH,Dreieichstr. 59,,60594,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,30,Small 10 - 49,50.1031188,8.6913682,Germany
dydocon GmbH,dydocon GmbH,Emil-von-Behring-Str. 2,,60439,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,15,Small 10 - 49,50.17013,8.63661,Germany
Dynamic Food GmbH,Dynamic Food GmbH,Im Hauptbahnhof Frankfurt,,60329,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,46,Small 10 - 49,50.1067411,8.6620394,Germany
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",DZ BANK AG Deutsche,Platz der Republik,,60325,Frankfurt am Main,6062,60,Kreditvereinigungen ohne Bundeslizenz,Depository Institutions,"Finance, Insurance, and Real Estate",4250,Large 250 +,50.1099082,8.6604048,Germany
"E + H SYNERGIE AG, Zweigniederlassung Frankfurt am Main","E + H SYNERGIE AG,",Fichardstr. 31,,60322,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,20,Small 10 - 49,50.1222369,8.6791904,Germany
e15 Design und Distributions GmbH,e15 Design und Distributions,Gwinnerstr. 40-46,,60388,Frankfurt am Main,2519,25,Sonstige Hausmöbel,Furniture and Fixtures,Manufacturing,20,Small 10 - 49,50.1419974,8.7341958,Germany
Eastside Studios GmbH,Eastside Studios GmbH,Hanauer Landstr. 114-116,,60314,Frankfurt am Main,2796,27,Druckplattenherstellung u. verwandte Dienstleistungen,"Printing, Publishing and Allied Industries",Manufacturing,11,Small 10 - 49,50.11112,8.70996,Germany
EastSong Consulting e.K.,EastSong Consulting e.K.,Zeil 65,,60313,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,19,Small 10 - 49,50.1144256,8.6857996,Germany
Eberhard Horn Prime Estates GmbH,Eberhard Horn Prime Estates,Freiherr-vom-Stein-Str. 31,,60323,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",10,Small 10 - 49,50.1210771,8.6636441,Germany
Eckhard Sachse,Eckhard Sachse,Goetheplatz 1-3,,60313,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,11,Small 10 - 49,50.11292,8.67577,Germany
ECM Equity Capital Management GmbH,ECM Equity Capital Management,Taunusanlage 18,,60325,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49,50.11441,8.6693,Germany
Ecolutions GmbH & Co. KGaA,Ecolutions GmbH & Co. KGaA,Im Trutz 49,,60322,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",35,Small 10 - 49,50.12072,8.6733285,Germany
ECONECT-hemmer Steuerfachschule GmbH,ECONECT-hemmer,Rödelheimer Str. 47,,60487,Frankfurt am Main,8249,82,Berufsschulen außer Fachoberschulen,Educational Services,Services,13,Small 10 - 49,50.12293,8.63458,Germany
Econocom Deutschland GmbH,Econocom Deutschland GmbH,Herriotstr. 8,,60528,Frankfurt am Main,5044,50,Büromaschinen,Wholesale Trade - Durable Goods,Wholesale & retail trade,67,Medium 50 - 249,50.07934,8.62798,Germany
"ECONOMY BERATUNGSGESELLSCHAFT mbH Wirtschaftsprüfungsgesellschaft, Steuerberatungsgesellschaft",ECONOMY BERATUNGSGESELLSCHAFT,Hedderichstr. 55-57,,60594,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,30,Small 10 - 49,50.09969,8.68571,Germany
Ecron Acunova GmbH,Ecron Acunova GmbH,Hahnstr. 70,,60528,Frankfurt am Main,8733,87,Nichtkommerzielle Forschungseinrichtungen,"Engineering, Accounting, Research, Management & Related Svcs",Services,111,Medium 50 - 249,50.0791609,8.6333261,Germany
EDC - Business Computing GmbH,EDC - Business Computing GmbH,Insterburger Str. 16,,60487,Frankfurt am Main,8243,82,Schulen für Datenverarbeitung,Educational Services,Services,15,Small 10 - 49,50.126984,8.6244829,Germany
Edel Messereklame und Digitaldruck GmbH,Edel Messereklame und,Ludwig-Erhard-Anlage 1,,60327,Frankfurt am Main,3993,39,"Schilder u. Werbematerialien, Dekorationen, Leuchtschirme",Miscellaneous Manufacturing Industries,Manufacturing,23,Small 10 - 49,50.1119923,8.6522484,Germany
Edelman GmbH,Edelman GmbH,Niddastr. 91,,60329,Frankfurt am Main,8743,87,Public relations Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,65,Medium 50 - 249,50.107726,8.65948,Germany
Eden - Mediterranean Cargo Logistics GmbH,Eden - Mediterranean Cargo,Flinschstr. 2-4,,60388,Frankfurt am Main,4725,47,Reiseveranstalter,Transportation Services,Transportation and Public Utilities,16,Small 10 - 49,50.13321,8.73848,Germany
e-domizil GmbH,e-domizil GmbH,Taunusstr. 21,,60329,Frankfurt am Main,4724,47,Reisebüros,Transportation Services,Transportation and Public Utilities,122,Medium 50 - 249,50.1094271,8.6678145,Germany
Eduard-Spranger-Schule,Eduard-Spranger-Schule,Schaumburger Str. 66,,65936,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,14,Small 10 - 49,50.1185961,8.5608515,Germany
"Edward Jahn, Dr. med. dent. Jeanne Topf & Dr. med. dent. Peyman Arab","Edward Jahn, Dr. med. dent.",Adalbertstr. 14,,60486,Frankfurt am Main,8021,80,Zahnärzte,Health Services,Services,26,Small 10 - 49,50.120191,8.6477664,Germany
E-Finance Lab Frankfurt am Main e.V.,E-Finance Lab Frankfurt am,Grüneburgplatz 1,,60323,Frankfurt am Main,8731,87,Gewerbliche physikalische u. biologische Forschungseinrichtungen,"Engineering, Accounting, Research, Management & Related Svcs",Services,117,Medium 50 - 249,50.1253932,8.6676121,Germany
efiport (Educational Financial Portal) AG,efiport (Educational Financial,Sonnemannstr. 9-11,,60314,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,20,Small 10 - 49,50.10974,8.69734,Germany
EFP Unternehmensberatung GmbH,EFP Unternehmensberatung GmbH,Langheckenweg 10,,60433,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,35,Small 10 - 49,50.1514075,8.6640481,Germany
EGC EUROGROUP Consulting AG,EGC EUROGROUP Consulting AG,Thurn-und-Taxis-Platz 6,,60313,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,55,Medium 50 - 249,50.1153944,8.6805821,Germany
EHS Bauträger GmbH,EHS Bauträger GmbH,Frauenlobstr. 86,,60487,Frankfurt am Main,1531,15,Bauträgergesellschaft f. eigene Rechnung zum späteren Verkauf von Objekten,Building Cnstrctn - General Contractors & Operative Builders,Construction,10,Small 10 - 49,50.1315,8.64808,Germany
Eichhorn GmbH & Co. KG Konsequent Digital,Eichhorn GmbH & Co. KG,Hanauer Landstr. 184,,60314,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,13,Small 10 - 49,50.11481,8.72298,Germany
Eichwald-Apotheke Claudia Paschen,Eichwald-Apotheke Claudia,Berger Str. 131,,60385,Frankfurt am Main,5912,59,"Drogerien, Apotheken",Miscellaneous Retail,Wholesale & retail trade,11,Small 10 - 49,50.124,8.7032,Germany
"Eifert Sprachen + Seminare, Coaching","Eifert Sprachen + Seminare,",Kaiserstr. 11,,60311,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,110,Medium 50 - 249,50.110928,8.6762534,Germany
Eigenbetrieb Kita Frankfurt am Main,Eigenbetrieb Kita Frankfurt am,Zeil 5,,60313,Frankfurt am Main,8351,83,Kindertagesstätten,Social Services,Services,2000,Large 250 +,50.1145824,8.6926921,Germany
Eigler & Schöler Design Agentur GmbH,Eigler & Schöler Design,Cretzschmarstr. 10,,60487,Frankfurt am Main,7336,73,Werbegraphik,Business Services,Services,17,Small 10 - 49,50.1278473,8.6521429,Germany
Eintracht Frankfurt Fußball AG,Eintracht Frankfurt Fußball AG,Mörfelder Landstr. 362,,60528,Frankfurt am Main,7941,79,Berufssportclubs u. Promoter,Amusement and Recreation Services,Services,300,Large 250 +,50.068586,8.645439,Germany
Eisai GmbH,Eisai GmbH,Lyoner Str. 36,,60528,Frankfurt am Main,5122,51,"Apothekerware, Pharmazeutika, Drogen, Drogeriewaren, Kosmetikartikel",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,112,Medium 50 - 249,50.07717,8.62418,Germany
Eisele Baudekoration GmbH,Eisele Baudekoration GmbH,Eichenstr. 66,,65933,Frankfurt am Main,1531,15,Bauträgergesellschaft f. eigene Rechnung zum späteren Verkauf von Objekten,Building Cnstrctn - General Contractors & Operative Builders,Construction,30,Small 10 - 49,50.09531,8.6002,Germany
Eisele Communications GmbH,Eisele Communications GmbH,Hanauer Landstr. 196,,60314,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,10,Small 10 - 49,50.1148724,8.7231802,Germany
Ekspè GmbH,Ekspè GmbH,Hahnstr. 70,,60528,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,20,Small 10 - 49,50.0791609,8.6333261,Germany
